data,year,date,longitude,latitude,vegType,NDVI
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.497205615
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.582695961
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.55646193
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.575541854
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.685153961
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.529040575
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.612059593
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.530986309
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.500322402
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.53934139
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.515265226
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.57774657
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.597064734
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.566166043
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.675605297
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.549125373
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.525896192
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.536368906
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.567031622
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.679632604
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.528248191
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.585704148
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.616935134
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.584489644
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.602175772
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.534308672
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.582434535
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.619103551
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.623120129
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.561032057
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.68121314
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.569055021
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.634952366
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.607390642
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.577105761
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.541202843
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.521443188
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.587913513
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.509645522
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.511896849
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.579651773
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.702942431
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.59869957
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.625302851
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.484400183
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.595163763
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.565681815
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.603345096
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.580918431
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.59178251
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.572753549
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.551654816
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.435441285
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.554799438
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.589914501
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.57303679
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.592581809
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.538073242
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.590670109
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.58690685
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.546176374
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.570355535
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.594969451
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.603061378
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.578731
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.597775578
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.619188488
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.622270763
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.509340465
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.581723809
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.53139466
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.648670554
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.488610804
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.55514878
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.591032922
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.619672894
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.563358366
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.653676033
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.667586684
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.648404479
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.602177322
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.596985757
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.633658111
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.62442112
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.589382648
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.597468138
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.540329754
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.544785321
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.616060674
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.613940716
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.546204865
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.527532756
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.631494701
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.562897086
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.640576541
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.682468235
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.590636551
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.484476477
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.607616484
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.64994067
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.550315917
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.550144792
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.495457768
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.603661537
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.650355816
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.528207362
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.617345214
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.547633469
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.490616858
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.565982938
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.587146878
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.586257398
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.620658159
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.607050419
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.596844435
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.583347738
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.608883619
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.541811585
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.513123512
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.6096524
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.521131575
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.637223244
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.657058537
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.636641622
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.609254301
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.588539541
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.580029488
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.590750396
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.537427425
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.503620386
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.616443872
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.563348591
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.585177898
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.564728022
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.598025441
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.63165462
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.567700744
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.53990227
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.579723537
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.538519859
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.604953229
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.498878092
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.534587264
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.539418578
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.660412312
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.601281345
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.60196048
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.62990576
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.548168242
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.531895995
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.505857825
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.48847416
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.546331108
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.503472209
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.592381418
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.581638098
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.585299611
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.59309113
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.594149709
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.611049116
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.599361777
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.57460469
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.545868278
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.567639947
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.607696652
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.549212337
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.539077342
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.494782835
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.653557897
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.588892221
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.604809761
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.636577308
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.562194467
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.627018631
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.572358012
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.565398872
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.611792445
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.571476579
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.612497091
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.62843591
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.633122087
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.519066691
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.590043843
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.537769139
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.604187965
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.567886055
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.564332843
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.533391118
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.620895743
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.549805582
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.522099614
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.485085815
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.54534477
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.497912854
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.516117632
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.587361336
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.611283123
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.600534499
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.612226963
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.567063689
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.592579782
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.556835175
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.6097278
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.540403485
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.514854848
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.620161355
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.520569146
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.683686554
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.634777606
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.507638931
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.615484059
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.506237984
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.581034422
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.615208805
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.58979547
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.559600949
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.527973711
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.591287196
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.595653534
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.654010117
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.604308009
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.444958031
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.591812432
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.56937927
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.591582239
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.591804087
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.555517614
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.565475762
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.599950373
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.478073835
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.539787054
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.518388927
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.555546522
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.611981928
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.637618482
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.56788063
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.59448415
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.534631014
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.545726478
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.632926583
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.630909741
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.579016984
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.649141967
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.615264714
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.561080694
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.637807548
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.551650822
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.651627898
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.574046791
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.563105881
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.521274567
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.603351772
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.512538373
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.610636234
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.551681519
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.554625213
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.606861889
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.496926278
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.539149404
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.524771571
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.623115063
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.644040167
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.560651183
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.556059599
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.559119582
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.599369109
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.614203453
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.575040221
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.521027267
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.497642457
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.55862236
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.601596773
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.531234324
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.536067069
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.595079541
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.525179863
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.581912398
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.622882903
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.626073599
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.54094559
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.599048257
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.517587185
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.48850584
Drone,2017,date28Jul2017,-138.9209785,69.59018006,Herschel,0.617818475
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.62659651
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.674137414
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.675083578
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.593031764
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.585553169
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.675880492
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.593281448
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.652413845
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.717464864
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.625251949
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.626035154
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.524708748
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.662962496
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.615647316
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.615964413
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.521737456
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.616665781
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.558874547
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.54307276
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.649843097
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.657942235
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.61421144
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.644333303
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.560874522
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.635715544
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.632970035
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.62548089
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.6778813
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.600646853
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.643528998
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.613986611
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.592336178
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.612472057
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.465224147
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.586019337
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.599829257
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.520100117
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.615196049
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.622215688
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.540595651
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.547945082
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.524079561
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.608240724
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.633035064
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.640120864
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.682742178
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.616606832
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.691643357
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.576730371
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.639506102
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.654981375
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.510247409
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.560577214
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.586244583
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.558077991
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.575560391
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.597543895
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.673147678
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.634710312
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.519148707
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.569381297
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.623793602
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.607028842
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.517243266
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.633912504
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.732666969
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.730655611
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.570126593
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.592768013
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.643070161
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.559639394
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.614726901
